RT,I
10.25,497.0
10.254999999999999,493.0
10.26,536.0
10.264999999999999,527.0
10.270000000000001,484.0
10.275,507.0
10.28,527.0
10.285,462.0
10.29,452.0
10.295,508.0
10.3,514.0
10.305,537.0
10.31,539.0
10.315,512.0
10.32,542.0
10.325,581.0
10.33,617.0
10.335,627.0
10.34,546.0
10.345,478.0
10.35,532.0
10.354999999999999,598.0
10.360000000000001,586.0
10.365,495.0
10.370000000000001,464.0
10.375,490.0
10.379999999999999,508.0
10.385,546.0
10.389999999999999,572.0
10.395000000000001,575.0
10.4,554.0
10.405,525.0
10.41,502.0
10.415,488.0
10.42,529.0
10.425,592.0
10.43,630.0
10.435,574.0
10.44,486.0
10.445,468.0
10.45,471.0
10.455,424.0
10.46,392.0
10.465,433.0
10.47,505.0
10.475,551.0
10.479999999999999,526.0
10.485000000000001,474.0
10.49,457.0
10.495000000000001,469.0
10.5,464.0
10.504999999999999,478.0
10.51,516.0
10.514999999999999,499.0
10.520000000000001,490.0
10.525,471.0
10.53,460.0
10.535,524.0
10.54,573.0
10.545,540.0
10.55,511.0
10.555,522.0
10.56,532.0
10.565,516.0
10.57,514.0
10.575,545.0
10.58,493.0
10.585,489.0
10.59,534.0
10.595,590.0
10.6,596.0
10.604999999999999,521.0
10.610000000000001,502.0
10.615,502.0
10.620000000000001,495.0
10.625,521.0
10.629999999999999,514.0
10.635,543.0
10.639999999999999,559.0
10.645000000000001,529.0
10.65,562.0
10.655,543.0
10.66,471.0
10.665,498.0
10.67,547.0
10.675,553.0
10.68,561.0
10.685,519.0
10.69,482.0
10.695,481.0
10.7,462.0
10.705,475.0
10.71,522.0
10.715,542.0
10.72,511.0
10.725,505.0
10.729999999999999,532.0
10.735000000000001,522.0
10.74,470.0
10.745000000000001,468.0
10.75,526.0
10.754999999999999,567.0
10.76,594.0
10.764999999999999,562.0
10.770000000000001,534.0
10.775,604.0
10.78,620.0
10.785,531.0
10.79,465.0
10.795,471.0
10.8,481.0
10.805,494.0
10.81,524.0
10.815,527.0
10.82,543.0
10.825,569.0
10.83,545.0
10.835,574.0
10.84,588.0
10.845,497.0
10.85,450.0
10.854999999999999,463.0
10.860000000000001,504.0
10.865,527.0
10.870000000000001,463.0
10.875,438.0
10.879999999999999,442.0
10.885,453.0
10.889999999999999,500.0
10.895000000000001,511.0
10.9,473.0
10.905,410.0
10.91,424.0
10.915,466.0
10.92,455.0
10.925,440.0
10.93,416.0
10.935,402.0
10.94,455.0
10.945,500.0
10.95,452.0
10.955,655.0
10.96,1303.0
10.965,2430.0
10.97,5028.0
10.975,10311.0
10.979999999999999,19052.0
10.985000000000001,32428.0
10.99,51550.0
10.995000000000001,77265.0
11.0,109057.0
11.004999999999999,144289.0
11.01,181154.0
11.014999999999999,212753.0
11.020000000000001,232847.0
11.025,241146.0
11.03,232596.0
11.035,205375.0
11.04,165902.0
11.045,122818.0
11.05,84116.0
11.055,53356.0
11.06,31394.0
11.065,17644.0
11.07,9641.0
11.075,5207.0
11.08,2915.0
11.085,1728.0
11.09,1287.0
11.095,1175.0
11.1,1033.0
11.104999999999999,938.0
11.110000000000001,894.0
11.115,836.0
11.120000000000001,724.0
11.125,634.0
11.129999999999999,689.0
11.135,751.0
11.139999999999999,620.0
11.145000000000001,520.0
11.15,545.0
11.155,553.0
11.16,572.0
11.165,527.0
11.17,519.0
11.175,578.0
11.18,578.0
11.185,527.0
11.19,518.0
11.195,587.0
11.2,604.0
11.205,548.0
11.21,537.0
11.215,562.0
11.22,478.0
11.225,479.0
11.229999999999999,450.0
11.235000000000001,559.0
11.24,615.0
11.245000000000001,606.0
11.25,561.0
11.254999999999999,546.0
11.26,511.0
11.264999999999999,540.0
11.270000000000001,614.0
11.275,596.0
11.28,586.0
11.285,591.0
11.29,559.0
11.295,549.0
11.3,520.0
11.305,498.0
11.31,538.0
11.315,535.0
11.32,513.0
11.325,526.0
11.33,556.0
11.335,557.0
11.34,500.0
11.345,436.0
11.35,417.0
11.354999999999999,476.0
11.360000000000001,554.0
11.365,534.0
11.370000000000001,501.0
11.375,498.0
11.379999999999999,455.0
11.385,447.0
11.389999999999999,511.0
11.395000000000001,551.0
11.4,543.0
11.405,519.0
11.41,488.0
11.415,482.0
11.42,484.0
11.425,519.0
11.43,562.0
11.435,503.0
11.44,446.0
11.445,532.0
11.45,612.0
11.455,594.0
11.46,558.0
11.465,495.0
11.47,474.0
11.475,523.0
11.479999999999999,512.0
11.485000000000001,489.0
11.49,524.0
11.495000000000001,556.0
11.5,582.0
11.504999999999999,602.0
11.51,577.0
11.514999999999999,526.0
11.520000000000001,498.0
11.525,460.0
11.53,447.0
11.535,516.0
11.54,550.0
11.545,553.0
11.55,576.0
11.555,572.0
11.56,529.0
11.565,470.0
11.57,457.0
11.575,467.0
11.58,460.0
11.585,492.0
11.59,498.0
11.595,518.0
11.6,543.0
11.604999999999999,538.0
11.610000000000001,530.0
11.615,530.0
11.620000000000001,508.0
11.625,484.0
11.629999999999999,500.0
11.635,520.0
11.639999999999999,528.0
11.645000000000001,532.0
11.65,535.0
11.655,513.0
11.66,479.0
11.665,513.0
11.67,594.0
11.675,570.0
11.68,473.0
11.685,403.0
11.69,390.0
11.695,471.0
11.7,569.0
11.705,552.0
11.71,503.0
11.715,465.0
11.72,436.0
11.725,512.0
11.729999999999999,606.0
11.735000000000001,595.0
11.74,535.0
11.745000000000001,476.0
11.75,433.0
11.754999999999999,465.0
11.76,516.0
11.764999999999999,523.0
11.770000000000001,538.0
11.775,586.0
11.78,582.0
11.785,546.0
11.79,522.0
11.795,502.0
11.8,532.0
11.805,563.0
11.81,566.0
11.815,593.0
11.82,574.0
11.825,533.0
11.83,518.0
11.835,530.0
11.84,522.0
11.845,551.0
11.85,593.0
11.854999999999999,583.0
11.860000000000001,589.0
11.865,569.0
11.870000000000001,490.0
11.875,468.0
11.879999999999999,460.0
11.885,454.0
11.889999999999999,501.0
11.895000000000001,591.0
11.9,593.0
11.905,558.0
11.91,537.0
11.915,490.0
11.92,447.0
11.925,484.0
11.93,561.0
11.935,529.0
11.94,463.0
11.945,470.0
11.95,483.0
11.955,498.0
11.96,488.0
11.965,466.0
11.97,563.0
11.975,619.0
11.979999999999999,527.0
11.985000000000001,502.0
11.99,505.0
11.995000000000001,457.0
12.0,430.0
12.004999999999999,397.0
12.01,429.0
12.014999999999999,479.0
12.020000000000001,489.0
12.025,502.0
12.03,510.0
12.035,462.0
12.04,409.0
12.045,444.0
12.05,543.0
12.055,570.0
12.06,491.0
12.065,445.0
12.07,434.0
12.075,441.0
12.08,493.0
12.085,528.0
12.09,507.0
12.095,487.0
12.1,489.0
12.104999999999999,470.0
12.110000000000001,462.0
12.115,479.0
12.120000000000001,483.0
12.125,534.0
12.129999999999999,577.0
12.135,577.0
12.139999999999999,540.0
12.145000000000001,478.0
12.15,466.0
12.155,463.0
12.16,457.0
12.165,473.0
12.17,466.0
12.175,472.0
12.18,489.0
12.185,506.0
12.19,547.0
12.195,530.0
12.2,462.0
12.205,463.0
12.21,536.0
12.215,550.0
12.22,548.0
12.225,537.0
12.229999999999999,574.0
12.235000000000001,617.0
12.24,568.0
12.245000000000001,524.0
12.25,521.0
12.254999999999999,502.0
12.26,518.0
12.264999999999999,545.0
12.270000000000001,496.0
12.275,485.0
12.28,523.0
12.285,524.0
12.29,544.0
12.295,610.0
12.3,617.0
12.305,567.0
12.31,562.0
12.315,530.0
12.32,508.0
12.325,567.0
12.33,570.0
12.335,515.0
12.34,529.0
12.345,550.0
12.35,510.0
12.354999999999999,484.0
12.360000000000001,468.0
12.365,479.0
12.370000000000001,476.0
12.375,455.0
12.379999999999999,504.0
12.385,555.0
12.389999999999999,553.0
12.395000000000001,529.0
12.4,479.0
12.405,487.0
12.41,518.0
12.415,527.0
12.42,558.0
12.425,657.0
12.43,677.0
12.435,536.0
12.44,436.0
12.445,410.0
12.45,434.0
12.455,495.0
12.46,511.0
12.465,496.0
12.47,488.0
12.475,526.0
12.479999999999999,546.0
12.485000000000001,505.0
12.49,470.0
12.495000000000001,466.0
12.5,436.0
12.504999999999999,448.0
12.51,484.0
12.514999999999999,477.0
12.520000000000001,484.0
12.525,543.0
12.53,580.0
12.535,530.0
12.54,498.0
12.545,503.0
12.55,492.0
12.555,517.0
12.56,563.0
12.565,601.0
12.57,609.0
12.575,561.0
12.58,553.0
12.585,570.0
12.59,573.0
12.595,535.0
12.6,489.0
12.604999999999999,498.0
12.610000000000001,506.0
12.615,467.0
12.620000000000001,449.0
12.625,465.0
12.629999999999999,478.0
12.635,489.0
12.639999999999999,488.0
12.645000000000001,480.0
12.65,476.0
12.655,459.0
12.66,414.0
12.665,406.0
12.67,476.0
12.675,495.0
12.68,481.0
12.685,486.0
12.69,518.0
12.695,466.0
12.7,459.0
12.705,539.0
12.71,542.0
12.715,545.0
12.72,556.0
12.725,583.0
12.729999999999999,546.0
12.735000000000001,457.0
12.74,444.0
12.745000000000001,441.0
12.75,390.0
12.754999999999999,442.0
12.76,586.0
12.764999999999999,627.0
12.770000000000001,548.0
12.775,501.0
12.78,522.0
12.785,482.0
12.79,420.0
12.795,457.0
12.8,528.0
12.805,509.0
12.81,437.0
12.815,426.0
12.82,494.0
12.825,486.0
12.83,423.0
12.835,473.0
12.84,551.0
12.845,544.0
12.85,527.0
12.854999999999999,470.0
12.860000000000001,439.0
12.865,492.0
12.870000000000001,538.0
12.875,548.0
12.879999999999999,479.0
12.885,426.0
12.889999999999999,508.0
12.895000000000001,647.0
12.9,703.0
12.905,628.0
12.91,522.0
12.915,500.0
12.92,505.0
12.925,522.0
12.93,572.0
12.935,535.0
12.94,447.0
12.945,433.0
12.95,484.0
12.955,516.0
12.96,504.0
12.965,447.0
12.97,409.0
12.975,449.0
12.979999999999999,533.0
12.985000000000001,540.0
12.99,503.0
12.995000000000001,515.0
13.0,512.0
13.004999999999999,530.0
13.01,538.0
13.014999999999999,514.0
13.020000000000001,538.0
13.025,566.0
13.03,586.0
13.035,640.0
13.04,689.0
13.045,670.0
13.05,575.0
13.055,500.0
13.06,515.0
13.065,475.0
13.07,415.0
13.075,446.0
13.08,530.0
13.085,578.0
13.09,581.0
13.095,566.0
13.1,564.0
13.104999999999999,562.0
13.110000000000001,529.0
13.115,553.0
13.120000000000001,545.0
13.125,471.0
13.129999999999999,495.0
13.135,554.0
13.139999999999999,483.0
13.145000000000001,385.0
13.15,343.0
13.155,387.0
13.16,482.0
13.165,555.0
13.17,550.0
13.175,543.0
13.18,533.0
13.185,526.0
13.19,548.0
13.195,540.0
13.2,526.0
13.205,442.0
13.21,364.0
13.215,414.0
13.22,516.0
13.225,527.0
13.229999999999999,526.0
13.235000000000001,535.0
13.24,532.0
13.245000000000001,543.0
13.25,509.0
13.254999999999999,433.0
13.26,387.0
13.264999999999999,378.0
13.270000000000001,383.0
13.275,455.0
13.28,513.0
13.285,497.0
13.29,473.0
13.295,457.0
13.3,470.0
13.305,506.0
13.31,535.0
13.315,569.0
13.32,535.0
13.325,469.0
13.33,512.0
13.335,554.0
13.34,506.0
13.345,471.0
13.35,507.0
13.354999999999999,530.0
13.360000000000001,514.0
13.365,542.0
13.370000000000001,558.0
13.375,495.0
13.379999999999999,457.0
13.385,529.0
13.389999999999999,578.0
13.395000000000001,576.0
13.4,559.0
13.405,527.0
13.41,503.0
13.415,455.0
13.42,448.0
13.425,540.0
13.43,567.0
13.435,506.0
13.44,460.0
13.445,481.0
13.45,498.0
13.455,475.0
13.46,489.0
13.465,471.0
13.47,474.0
13.475,556.0
13.479999999999999,534.0
13.485000000000001,462.0
13.49,435.0
13.495000000000001,450.0
13.5,446.0
13.504999999999999,489.0
13.51,590.0
13.514999999999999,651.0
13.520000000000001,583.0
13.525,487.0
13.53,448.0
13.535,446.0
13.54,475.0
13.545,497.0
13.55,534.0
13.555,558.0
13.56,529.0
13.565,529.0
13.57,559.0
13.575,569.0
13.58,494.0
13.585,498.0
13.59,606.0
13.595,602.0
13.6,588.0
13.604999999999999,590.0
13.610000000000001,532.0
13.615,456.0
13.620000000000001,386.0
13.625,405.0
13.629999999999999,512.0
13.635,534.0
13.639999999999999,461.0
13.645000000000001,495.0
13.65,545.0
13.655,490.0
13.66,481.0
13.665,471.0
13.67,430.0
13.675,470.0
13.68,544.0
13.685,569.0
13.69,586.0
13.695,616.0
13.7,553.0
13.705,485.0
13.71,521.0
13.715,533.0
13.72,514.0
13.725,501.0
13.729999999999999,479.0
13.735000000000001,480.0
13.74,517.0
13.745000000000001,517.0
13.75,451.0
13.754999999999999,444.0
13.76,456.0
13.764999999999999,477.0
13.770000000000001,556.0
13.775,543.0
13.78,473.0
13.785,439.0
13.79,448.0
13.795,493.0
13.8,517.0
13.805,511.0
13.81,517.0
13.815,507.0
13.82,513.0
13.825,561.0
13.83,559.0
13.835,487.0
13.84,448.0
13.845,441.0
13.85,455.0
13.854999999999999,489.0
13.860000000000001,479.0
13.865,466.0
13.870000000000001,494.0
13.875,464.0
13.879999999999999,394.0
13.885,419.0
13.889999999999999,480.0
13.895000000000001,534.0
13.9,575.0
13.905,575.0
13.91,586.0
13.915,527.0
13.92,433.0
13.925,449.0
13.93,529.0
13.935,509.0
13.94,481.0
13.945,574.0
13.95,636.0
13.955,602.0
13.96,609.0
13.965,634.0
13.97,593.0
13.975,532.0
13.979999999999999,475.0
13.985000000000001,436.0
13.99,440.0
13.995000000000001,495.0
14.0,495.0
14.004999999999999,471.0
14.01,485.0
14.014999999999999,558.0
14.020000000000001,575.0
14.025,516.0
14.03,490.0
14.035,481.0
14.04,466.0
14.045,506.0
14.05,513.0
14.055,488.0
14.06,479.0
14.065,457.0
14.07,473.0
14.075,500.0
14.08,529.0
14.085,570.0
14.09,580.0
14.095,537.0
14.1,491.0
14.104999999999999,514.0
14.110000000000001,524.0
14.115,534.0
14.120000000000001,523.0
14.125,508.0
14.129999999999999,537.0
14.135,569.0
14.139999999999999,542.0
14.145000000000001,500.0
14.15,513.0
14.155,485.0
14.16,429.0
14.165,529.0
14.17,599.0
14.175,554.0
14.18,513.0
14.185,497.0
14.19,508.0
14.195,482.0
14.2,487.0
14.205,566.0
14.21,609.0
14.215,568.0
14.22,552.0
14.225,582.0
14.229999999999999,554.0
14.235000000000001,522.0
14.24,502.0
14.245000000000001,452.0
14.25,452.0
14.254999999999999,492.0
14.26,517.0
14.264999999999999,540.0
14.270000000000001,519.0
14.275,462.0
14.28,417.0
14.285,417.0
14.29,458.0
14.295,481.0
14.3,488.0
14.305,546.0
14.31,633.0
14.315,633.0
14.32,570.0
14.325,571.0
14.33,581.0
14.335,571.0
14.34,563.0
14.345,510.0
14.35,503.0
14.354999999999999,568.0
14.360000000000001,586.0
14.365,540.0
14.370000000000001,508.0
14.375,542.0
14.379999999999999,513.0
14.385,500.0
14.389999999999999,527.0
14.395000000000001,487.0
14.4,495.0
14.405,526.0
14.41,514.0
14.415,446.0
14.42,415.0
14.425,504.0
14.43,568.0
14.435,521.0
14.44,465.0
14.445,466.0
14.45,550.0
14.455,596.0
14.46,530.0
14.465,487.0
14.47,487.0
14.475,467.0
14.479999999999999,466.0
14.485000000000001,517.0
14.49,556.0
14.495000000000001,555.0
14.5,551.0
14.504999999999999,548.0
14.51,486.0
14.514999999999999,434.0
14.520000000000001,444.0
14.525,466.0
14.53,526.0
14.535,543.0
14.54,514.0
14.545,533.0
14.55,572.0
14.555,533.0
14.56,511.0
14.565,513.0
14.57,494.0
14.575,489.0
14.58,495.0
14.585,489.0
14.59,432.0
14.595,437.0
14.6,527.0
14.604999999999999,606.0
14.610000000000001,591.0
14.615,519.0
14.620000000000001,473.0
14.625,479.0
14.629999999999999,497.0
14.635,504.0
14.639999999999999,540.0
14.645000000000001,559.0
14.65,532.0
14.655,492.0
14.66,457.0
14.665,484.0
14.67,510.0
14.675,500.0
14.68,502.0
14.685,526.0
14.69,492.0
14.695,490.0
14.7,494.0
14.705,439.0
14.71,444.0
14.715,508.0
14.72,463.0
14.725,432.0
14.729999999999999,482.0
14.735000000000001,482.0
14.74,444.0
14.745000000000001,492.0
14.75,560.0
14.754999999999999,526.0
14.76,475.0
14.764999999999999,491.0
14.770000000000001,486.0
14.775,476.0
14.78,531.0
14.785,615.0
14.79,567.0
14.795,474.0
14.8,455.0
14.805,463.0
14.81,519.0
14.815,511.0
14.82,511.0
14.825,506.0
14.83,479.0
14.835,473.0
14.84,427.0
14.845,414.0
14.85,438.0
14.854999999999999,490.0
14.860000000000001,511.0
14.865,481.0
14.870000000000001,442.0
14.875,407.0
14.879999999999999,398.0
14.885,399.0
14.889999999999999,441.0
14.895000000000001,524.0
14.9,500.0
14.905,484.0
14.91,521.0
14.915,534.0
14.92,601.0
14.925,676.0
14.93,647.0
14.935,564.0
14.94,535.0
14.945,522.0
14.95,470.0
14.955,498.0
14.96,579.0
14.965,539.0
14.97,434.0
14.975,398.0
14.979999999999999,466.0
14.985000000000001,502.0
14.99,476.0
14.995000000000001,474.0
15.0,449.0
15.004999999999999,434.0
15.01,430.0
15.014999999999999,450.0
15.020000000000001,517.0
15.025,545.0
15.03,518.0
15.035,506.0
15.04,496.0
15.045,504.0
15.05,516.0
15.055,465.0
15.06,450.0
15.065,439.0
15.07,423.0
15.075,437.0
15.08,486.0
15.085,504.0
15.09,515.0
15.095,510.0
15.1,502.0
15.104999999999999,858.0
15.110000000000001,1679.0
15.115,3274.0
15.120000000000001,6047.0
15.125,10937.0
15.129999999999999,18986.0
15.135,31572.0
15.139999999999999,49076.0
15.145000000000001,70775.0
15.15,97772.0
15.155,129444.0
15.16,162721.0
15.165,196185.0
15.17,222948.0
15.175,235362.0
15.18,234489.0
15.185,220662.0
15.19,195380.0
15.195,162442.0
15.2,126143.0
15.205,91839.0
15.21,61959.0
15.215,38974.0
15.22,23686.0
15.225,13881.0
15.229999999999999,7852.0
15.235000000000001,4569.0
15.24,2863.0
15.245000000000001,1810.0
15.25,1218.0
15.254999999999999,1051.0
15.26,1012.0
15.264999999999999,958.0
15.270000000000001,930.0
15.275,901.0
15.28,803.0
15.285,708.0
15.29,689.0
15.295,636.0
15.3,623.0
15.305,714.0
15.31,718.0
15.315,606.0
15.32,545.0
15.325,561.0
15.33,562.0
15.335,557.0
15.34,529.0
15.345,510.0
15.35,524.0
15.354999999999999,542.0
15.360000000000001,519.0
15.365,538.0
15.370000000000001,587.0
15.375,571.0
15.379999999999999,512.0
15.385,437.0
15.389999999999999,430.0
15.395000000000001,497.0
15.4,540.0
15.405,600.0
15.41,622.0
15.415,528.0
15.42,463.0
15.425,485.0
15.43,461.0
15.435,433.0
15.44,473.0
15.445,531.0
15.45,548.0
15.455,546.0
15.46,515.0
15.465,486.0
15.47,513.0
15.475,598.0
15.479999999999999,612.0
15.485000000000001,537.0
15.49,497.0
15.495000000000001,556.0
15.5,620.0
15.504999999999999,576.0
15.51,497.0
15.514999999999999,438.0
15.520000000000001,424.0
15.525,462.0
15.53,511.0
15.535,540.0
15.54,508.0
15.545,468.0
15.55,466.0
15.555,448.0
15.56,408.0
15.565,449.0
15.57,554.0
15.575,609.0
15.58,582.0
15.585,513.0
15.59,442.0
15.595,462.0
15.6,489.0
15.604999999999999,472.0
15.610000000000001,524.0
15.615,636.0
15.620000000000001,636.0
15.625,526.0
15.629999999999999,520.0
15.635,569.0
15.639999999999999,571.0
15.645000000000001,547.0
15.65,503.0
15.655,510.0
15.66,508.0
15.665,493.0
15.67,508.0
15.675,548.0
15.68,535.0
15.685,475.0
15.69,475.0
15.695,538.0
15.7,542.0
15.705,517.0
15.71,530.0
15.715,529.0
15.72,470.0
15.725,454.0
15.729999999999999,510.0
15.735000000000001,500.0
15.74,525.0
15.745000000000001,561.0
15.75,556.0
15.754999999999999,589.0
15.76,566.0
15.764999999999999,489.0
15.770000000000001,489.0
15.775,526.0
15.78,481.0
15.785,452.0
15.79,463.0
15.795,473.0
15.8,502.0
15.805,564.0
15.81,582.0
15.815,516.0
15.82,446.0
15.825,477.0
15.83,524.0
15.835,487.0
15.84,474.0
15.845,522.0
15.85,562.0
15.854999999999999,602.0
15.860000000000001,563.0
15.865,477.0
15.870000000000001,473.0
15.875,515.0
15.879999999999999,527.0
15.885,541.0
15.889999999999999,633.0
15.895000000000001,632.0
15.9,543.0
15.905,482.0
15.91,423.0
15.915,447.0
15.92,492.0
15.925,496.0
15.93,471.0
15.935,481.0
15.94,506.0
15.945,494.0
15.95,482.0
15.955,471.0
15.96,417.0
15.965,444.0
15.97,505.0
15.975,505.0
15.979999999999999,518.0
15.985000000000001,489.0
15.99,430.0
15.995000000000001,412.0
16.0,451.0
16.005,507.0
16.01,536.0
16.015,570.0
16.02,570.0
16.025,497.0
16.029999999999998,463.0
16.035,470.0
16.04,500.0
16.045,520.0
16.05,512.0
16.055,498.0
16.06,456.0
16.065,452.0
16.07,441.0
16.075,501.0
16.08,538.0
16.085,532.0
16.09,472.0
16.095000000000002,531.0
16.1,538.0
16.105,527.0
16.11,538.0
16.115,537.0
16.12,526.0
16.125,527.0
16.13,511.0
16.135,498.0
16.14,505.0
16.145,501.0
16.15,484.0
16.154999999999998,513.0
16.16,538.0
16.165,522.0
16.17,446.0
16.175,412.0
16.18,418.0
16.185,439.0
16.19,511.0
16.195,546.0
16.2,542.0
16.205,505.0
16.21,494.0
16.215,526.0
16.220000000000002,534.0
16.225,516.0
16.23,540.0
16.235,597.0
16.24,616.0
16.245,606.0
16.25,594.0
16.255,541.0
16.26,503.0
16.265,529.0
16.27,550.0
16.275,485.0
16.279999999999998,430.0
16.285,481.0
16.29,538.0
16.295,567.0
16.3,550.0
16.305,510.0
16.31,482.0
16.315,492.0
16.32,479.0
16.325,494.0
16.33,519.0
16.335,502.0
16.34,470.0
16.345000000000002,450.0
16.35,449.0
16.355,466.0
16.36,467.0
16.365,421.0
16.37,417.0
16.375,430.0
16.38,497.0
16.385,540.0
16.39,538.0
16.395,470.0
16.4,388.0
16.404999999999998,388.0
16.41,438.0
16.415,461.0
16.42,460.0
16.425,473.0
16.43,529.0
16.435,537.0
16.44,540.0
16.445,546.0
16.45,483.0
16.455,478.0
16.46,478.0
16.465,455.0
16.470000000000002,508.0
16.475,516.0
16.48,497.0
16.485,543.0
16.49,542.0
16.495,499.0
16.5,538.0
16.505,578.0
16.51,561.0
16.515,480.0
16.52,422.0
16.525,466.0
16.529999999999998,522.0
16.535,502.0
16.54,494.0
16.545,514.0
16.55,521.0
16.555,502.0
16.56,521.0
16.565,530.0
16.57,436.0
16.575,415.0
16.58,453.0
16.585,470.0
16.59,488.0
16.595000000000002,480.0
16.6,452.0
16.605,482.0
16.61,532.0
16.615,556.0
16.62,611.0
16.625,540.0
16.63,433.0
16.635,422.0
16.64,383.0
16.645,413.0
16.65,479.0
16.654999999999998,499.0
16.66,499.0
16.665,510.0
16.67,493.0
16.675,449.0
16.68,458.0
16.685,473.0
16.69,437.0
16.695,433.0
16.7,455.0
16.705,470.0
16.71,439.0
16.715,410.0
16.720000000000002,409.0
16.725,483.0
16.73,519.0
16.735,505.0
16.74,487.0
16.745,472.0
16.75,441.0
16.755,434.0
16.76,497.0
